,Fecha,Texto,English_text,Autores,Coincidencia_elmundo,Coincidencia_elmundo_relativa,Clase,Label_clase,Clasif_label_zero,Scores_zero,Analisis_sentimiento,Label_sentimiento,Analisis_sentimiento_scd
379,2021-05-18,"ariana grande se caso el domingo con su prometido, el agente inmobiliario de lujo dalton gomez, en su casa de los angeles","Ariana Grande marries Sunday with her fiancé, luxury real estate agent Dalton Gomez, at her angel house",SILVIA MORENO,0.76,0.8837209302325582,noticia,1,music,0.800366222858429,0.9966650605201721,1,0.9966650605201721
380,2021-05-18,"el madrileño repasa en 'al otro lado de la cabina' sus 25 años de carrera en la electronica y la evolucion de la figura del dj, entre anecdotas, cruces con figuras internacionales y confesiones intimas: ''que a mi no me hayan gustado las drogas es una suerte'","the Madridman reviews in 'the other side of the cabin' his 25 years of career in electronics and the evolution of the figure of the dj, between anecdots, crosses with international figures and intimate confessions: 'I did not like drugs is a luck'",M CANALES,0.7,0.813953488372093,noticia,1,music,0.8934099078178406,0.9900231957435608,1,0.9900231957435608
381,2021-05-18,"arcangel. huelva, 1977. el cantaor clausura este sabado el festival de jerez con su espectaculo tablao, en el que tratara de recrear el ambiente que se vive en estos templos del flamenco, ahora cerrados a cal y canto por la pandemia del covid.","archangel. strikeva, 1977. the cantaor closes this Saturday the festival of sherry with his tablao show, in which he tried to recreate the atmosphere that is lived in these Flemish temples, now closed to lime and chant by the pandemic of covid.",JAVIER ESTRADA,0.8,0.930232558139535,noticia,1,music,0.9868952035903931,0.6237357258796692,1,0.6237357258796692
382,2021-05-18,"feria del 19 al 23 de mayo se celebra fitur, el certamen de referencia internacional de la industria del turismo","fair from 19 to 23 May will be held fitur, the international reference contest of the tourism industry",ANDREA M ROSA DEL PINO,0.72,0.8372093023255813,noticia,1,coronavirus,0.5662055015563965,0.9944220185279846,1,0.9944220185279846
383,2021-05-17,la bailaora flamenca trae al teatro cofidis alcazar de madrid su espectaculo la vida es un romance. maria juncal es heredera de una familia con una gran tradicion artistica y participa en un proyecto comunitario en la habana,flamenco dancer brings to the theatre cofidis alcazar de madrid her show life is an romance. juncal maria is heiress of a family with a great artistic tradition and participates in a community project in Havana,QUICO ALSEDO  ILUSTRACIN LUCA MARTN,0.72,0.8372093023255813,noticia,1,coronavirus,0.45816099643707275,0.9996333122253418,1,0.9996333122253418
384,2021-05-17,"la cantautora parisina reescribe canciones machistas y canta sobre sobre las situaciones mas dolorosas de su vida -entre ellas, el haber sido victima de violencia domestica y haberse sometido a un aborto-. hoy","the Parisian singer-songwriter rewrites macho songs and sings about the most painful situations of her life – among them, having been the victim of domestic violence and having had an abortion.",EL MUNDO,0.7,0.813953488372093,noticia,1,music,0.9815818071365356,0.5395012497901917,1,0.5395012497901917
385,2021-05-17,"años antes de que estallara la crisis del coronavirus, otra epidemia empezo a emerger en wuhan. la ciudad china es el principal productor de fentanilo, un opioide que mata a 30.000 estadounidenses cada año y que ya ha llegado a españa. el periodista ben westhoff retrata ahora su expansion en 'la...","years before the crisis of the coronavirus broke out, another epidemic began to emerge in wuhan.The Chinese city is the main producer of fentanyl, an opioid that kills 30,000 Americans every year and has already reached spain.The journalist ben westhoff now portrays his expansion in 'la...",LOC,0.7,0.813953488372093,foto,0,coronavirus,0.7337124347686768,0.9342287182807922,1,0.9342287182807922
386,2021-05-17,este colegio de castellon ofrece una serie de becas a los estudiantes mas destacados,this castellon school offers a series of scholarships to the most outstanding students,DARO PRIETO,0.74,0.8604651162790697,noticia,1,coronavirus,0.49835434556007385,0.9992360472679138,1,0.9992360472679138
387,2021-05-17,"tamara falco acalla los rumores de infidelidad de iñigo onieva con varias fotos juntos el hijo de will smith abre un restaurante donde cada cliente pagara segun el dinero que tenga blas canto declara sentirse ""preparado"" para eurovision: khloe kardashian se acobarda ante los pormenores de la...","tamara falco silences rumors of infidelity of ñigo onieva with several photos together the son of will smith opens a restaurant where each client will pay according to the money that has blas chant declares to feel ""prepared"" for eurovision: khloe kardashian chickens out before the details of the...",ALBERTO MUOZ,0.79,0.9186046511627908,noticia,1,elections,0.5611100792884827,0.9946920275688171,-1,-0.9946920275688171
388,2021-05-17,"juan perez floristan obtuvo el pasado dia 4 el premio arthur rubinstein de piano, uno de los mas importantes del mundo.","juan perez floristan won last day 4 the piano arthur rubinstein award, one of the most important in the world.",DANIEL VIAA,0.7,0.813953488372093,noticia,1,music,0.9815330505371094,0.9997766613960266,1,0.9997766613960266
389,2021-05-17,"eithne padraigin ni bhraonain (donegal, irlanda), mas conocida como enya, ha cumplido el amargo sueño de muchos. amasar mas de 100 millones de euros, comprar una fortaleza -en este caso, un castillo victoriano-, rodearse de gatos y aislarse del resto del mundo para dedicarse a su pasion. 'no querer ...","eithne padraigin ni bhraonain (Donegal, Irlanda), better known as enya, has fulfilled the bitter dream of many. knead more than 100 million euros, buy a fortress -in this case, a Victorian castle-, surround yourself with cats and isolate yourself from the rest of the world to devote to your passion. 'do not want to ...",DARO PRIETO,0.79,0.9186046511627908,noticia,1,music,0.5038883686065674,0.8056542873382568,1,0.8056542873382568
390,2021-05-16,"es uno de los mayores expertos en fiscalidad de españa, y desde ese puesto de autoridad propone elevar el peso del iva y los impuestos especiales, ademas de dejar el irpf en solo dos o tres tramos. y que el gobierno prefiera los impuestos directos es, en su opinion, una clara 'incorreccion tecnica'","is one of the greatest experts in Spanish taxation, and from that position of authority proposes to increase the weight of the iva and the excise taxes, besides leaving the irpf in only two or three sections. and that the government prefers direct taxes is, in its opinion, a clear 'technical incorrection'",ANA MARTA ORTIZ,0.7,0.813953488372093,noticia,1,coronavirus,0.39668405055999756,0.8129312992095947,1,0.8129312992095947
391,2021-05-16,"la cantante y compositora navarra participo en la ultima edicion del programa, afectada por la pandemia. sin pelos en la lengua, habla de su trabajo como limpiadora, de su posicion antitaurina o de su caos interior.","the singer and composer navarra participated in the last edition of the program, affected by the pandemic. without hairs in the tongue, speaks of her work as a cleaner, of her anti-taurine position or of her inner chaos.",TOMS MARCO,0.79,0.9186046511627908,noticia,1,music,0.9674134850502014,0.9740352034568787,-1,-0.9740352034568787
392,2021-05-16,"el fin de las restricciones por covid-19 y la desaparicion de las niñas de tenerife disparan las ventas de pulseras con geolocalizacion para menores, aunque su uso genera controversia","the end of restrictions by covid-19 and the disappearance of girls from tenerife trigger sales of bracelets with geolocation for minors, although their use generates controversy",EL MUNDO,0.72,0.8372093023255813,noticia,1,coronavirus,0.5673585534095764,0.9887073636054993,-1,-0.9887073636054993
393,2021-05-16,"el rescate de la obra de valentin de zubiaurre deja buen sabor de boca, pese a la ausencia de una version dramatizada.","the rescue of the work of valentin de zubiaurre leaves good taste of mouth, despite the absence of a dramatized version.",BAZAR,0.74,0.8604651162790697,noticia,1,music,0.8855795860290527,0.9983919262886047,1,0.9983919262886047
394,2021-05-16,"jose marti ha pedido disculpas por si las medidas adoptadas por las instituciones no han llegado a todos, pero ha dejado patente que la corporacion provincial seguira trabajando para que la accion de la diputacion, en colaboracion con la generalitat y el gobierno de españa, alcance a todos los...","jose marti has apologized for whether the measures adopted by the institutions have not reached all, but has made it clear that the provincial corporation will continue working for the action of the council, in collaboration with the generalitat and the government of Spain, to reach all the...",CARLOS GUISASOLA,0.7,0.813953488372093,noticia,1,music,0.42914313077926636,0.9971081614494324,1,0.9971081614494324
395,2021-05-15,"tecnologia, hogar, moda, belleza, deporte... echa un vistazo a nuestra seleccion de los mejores descuentos que puedes encontrar en amazon","technology, home, fashion, beauty, sport... check out our selection of the best discounts you can find in Amazon",J D M,0.72,0.8372093023255813,noticia,1,coronavirus,0.5296047329902649,0.9995583295822144,1,0.9995583295822144
396,2021-05-15,"la victoria ante osasuna, unido a un pinchazo del real madrid en bilbao, coronaria este domingo al atletico. en el club nadie menciona el asunto y se refugian en el mantra de simeone: 'partido a partido'","the victory before osasuna, together with a puncture of the real madrid in bilbao, coronary this Sunday to the athletic. in the club nobody mentions the issue and take refuge in the mantra of simeone: 'party to match'",INMACULADA COBO,0.73,0.8488372093023255,noticia,1,coronavirus,0.9061253070831299,0.9975826740264893,-1,-0.9975826740264893
397,2021-05-15,"el torero madrileño cuaja una tarde cumbre, imponiendose a sus dos toros. pincho dos faenones","the bullfighter from Madrid curds on a summit afternoon, imposing himself on his two bulls.",EL MUNDO,0.79,0.9186046511627908,noticia,1,coronavirus,0.71454256772995,0.9820740222930908,1,0.9820740222930908
398,2021-05-15,"en el ultimo concierto-sobremesa de el madrileño aparece este simbolico licor. tambien en uno de los videoclips de rosalia. loc habla con una de las integrantes de la familia osborne, propietaria del anis mas querido por los españoles.","in the last concert-table of Madrid appears this symbolic liquor. also in one of the video clips of Rosalia. loc talks with one of the members of the Osborne family, owner of the anis most loved by the Spaniards.",LUIS FERNANDO ROMO,0.7,0.813953488372093,noticia,1,music,0.7018439173698425,0.5930817723274231,-1,-0.5930817723274231
399,2021-05-15,"el ciclo se celebrara en el teatre del raval y en el auditori y participan artistas como el premiado manolo valls, carola ortiz, barbara breva y la kirwani orchestra","the cycle will be celebrated in the theater of the raval and in the auditi and participate artists like the prized manolo vals, carola ortiz, barbara breva and the kirwani orchestra",A GABRIEL,0.73,0.8488372093023255,noticia,1,music,0.9043539762496948,0.9994192719459534,1,0.9994192719459534
400,2021-05-14,"nureyev y barýshnikov cayeron rendidos a sus pies, al igual que chaplin, el duque de windsor o la reina isabel, pero antonio, el zar de la danza, ha caido en el olvido. el marido de la duquesa de alba tuvo mucho que ver con su caida en desgracia: le veto y defenestro como director del ballet...","Nureyev and Barýshnikov fell at his feet, as did chaplin, the Duke of Windsor or the Queen Isabel, but Antonio, the Tsar of Dance, has fallen into oblivion.The husband of the Duchess of dawn had much to do with his disgraceful fall: veto him and defend him as director of ballet...",MARINA PINA,0.72,0.8372093023255813,noticia,1,coronavirus,0.5098368525505066,0.998626172542572,-1,-0.998626172542572
401,2021-05-14,"descubrimos a hiba abouk como fatima en la serie de 'el principe', junto a jose coronado y alex gonzalez","We discovered hiba abouk as a fate in the series of 'the prince', along with jose crowned and alex Gonzalez",CRISTINA LUIS  REDA SLAFTI V,0.76,0.8837209302325582,noticia,1,music,0.5573018789291382,0.9623128771781921,1,0.9623128771781921
402,2021-05-14,"el 19 de mayo se publica 'pilar y margarita, las hermanas del rey juan carlos', la primera biografia de estas dos mujeres con las que termina una forma de entender el titulo de infanta","May 19 is published 'pilar and margarita, the sisters of the king juan carlos', the first biography of these two women with which ends a way of understanding the title of infanta",TRESB,0.79,0.9186046511627908,noticia,1,coronavirus,0.5771913528442383,0.9954466819763184,1,0.9954466819763184
403,2021-05-14,"la canaria ptazeta ha pasado del anonimato al exito en apenas meses gracias a mami, un tema en el que canta a una mujer y que ha sido todo un fenomeno viral pese a que cree que queda mucho por hacer","the canaria ptazeta has passed from anonymity to success in just months thanks to Mommy, a song in which she sings to a woman and that has been a viral phenomenon despite the fact that she believes that much remains to be done",ROCO NAVARRO,0.83,0.9651162790697674,noticia,1,music,0.9638012051582336,0.9879173040390015,1,0.9879173040390015
404,2021-05-14,la joven aparecio en television en 2020 pidiendo disculpas tras asistir a una fiesta ilegal en marbella,the girl appeared on television in 2020 apologizing after attending an illegal party in marbella,EFE,0.84,0.9767441860465116,noticia,1,coronavirus,0.6466099619865417,0.9750792384147644,-1,-0.9750792384147644
405,2021-05-14,"la cancion 'we are the people' sera la sintonia para la eurocopa 2021 de futbol, que arrancara el proximo 11 de junio","the song 'we are the people' will be the synth for the Euro 2021 football, which will start next June 11",,0.73,0.8488372093023255,noticia,1,music,0.9934191107749939,0.9894223213195801,1,0.9894223213195801
406,2021-05-14,"'me gustas tu' cumple 20 años y nadie parece saber donde esta su autor. desde 2010, chao casi no concede entrevistas y prefiere mantenerse asi, en el anonimato.","'I like you' turns 20 and no one seems to know where its author is. Since 2010, bye hardly grants interviews and prefers to remain like this, anonymous.",GTRES,0.7,0.813953488372093,noticia,1,music,0.5279660820960999,0.9993773698806763,-1,-0.9993773698806763
407,2021-05-14,"la cantante celebra el cuarto aniversario de la cancion malibu, inspirada en los buenos momentos que paso con el","the singer celebrates the fourth anniversary of the cancion malibu, inspired by the good moments that happened with the",ISMAEL MARINERO,0.77,0.8953488372093024,noticia,1,music,0.9307349920272827,0.9997941255569458,1,0.9997941255569458
408,2021-05-14,"la vida excesiva de alan mcgee, el hombre que revoluciono el 'britpop' desde su sello creation, se convierte en pelicula. hablamos con irvine welsh, el autor de 'trainspotting', que firma el guion: 'alan queria hacerlo todo a lo grande: forrarse, pasarlo bien y llevar nuevos talentos al estrellato'","the excessive life of alan mcgee, the man who revolutionized the britpop from its creation label, becomes a movie.We talked to irvine welsh, the author of 'trainspotting', who signed the script: 'alan wanted to do everything great: to make it, to have fun and to bring new talents to the stardom'",MARA VAQUERO,0.84,0.9767441860465116,noticia,1,music,0.7632400989532471,0.9817125797271729,1,0.9817125797271729
409,2021-05-13,"el trio musical catalan que nacio en el confinamiento habla de su nuevo disco, que presenta en el nuevo teatro alcala de madrid los dias 14 y 15 de mayo","the Catalan musical trio that was born in the confinement speaks of his new album, which presents in the new theater alcala de madrid on May 14 and 15",MARA VAQUERO,0.7,0.813953488372093,noticia,1,music,0.9732722043991089,0.9939568638801575,1,0.9939568638801575
410,2021-05-13,"el evento tenia previsto su inicio en la tarde de este jueves, pero por problemas administrativos se aplazara al dia 14 de mayo","the event had planned to start in the afternoon of this Thursday, but due to administrative problems it would be postponed to the 14th of May",EFE,0.8,0.930232558139535,noticia,1,music,0.41915351152420044,0.9987601041793823,-1,-0.9987601041793823
411,2021-05-13,la propuesta del rototom reforzaria la oferta de ocio y cultura en benicàssim y la provincia con instalaciones fijas y otras modulares para adaptarse en funcion del aforo de cada evento,the proposal of the rototom would strengthen the offer of leisure and culture in benicàssim and the province with fixed installations and other modular ones to adapt in function of the capacity of each event,EUROPA PRESS,0.86,1.0,noticia,1,coronavirus,0.444314569234848,0.9925318956375122,1,0.9925318956375122
412,2021-05-13,sonar 2022 tendra lugar del 16 al 18 de junio en los recintos de montjuïc y gran via de fira de barcelona,sonar 2022 will take place from 16 to 18 June in the enclosures of montjuïc and great via de fira de barcelona,BAZAR,0.8,0.930232558139535,noticia,1,music,0.5264062285423279,0.9784035682678223,1,0.9784035682678223
413,2021-05-13,"una seleccion de los mejores descuentos y ofertas de amazon en moda, belleza, tecnologia, deporte, hogar, ocio...","a selection of the best discounts and offers of Amazon in fashion, beauty, technology, sport, home, leisure...",M CANALES,0.74,0.8604651162790697,noticia,1,coronavirus,0.5260190367698669,0.9996345639228821,1,0.9996345639228821
414,2021-05-13,"fiestas con aforos reducidos y amplias medidas de seguridad, madrid vuelve a celebrar este año la festividad de san isidro (15 de mayo) aunque con una programacion algo mas limitada por la pandemia","parties with reduced capacity and extensive security measures, madrid celebrates again this year the feast of Saint Isidro (15 May) although with a somewhat more limited programming by the pandemic",MARISA DEL BOSQUE,0.8,0.930232558139535,noticia,1,coronavirus,0.45694154500961304,0.9362320899963379,-1,-0.9362320899963379
415,2021-05-13,"como en casi todo, en cuestiones de fitness nuestro pais tambien sigue de cerca cualquier cosa que se mueva, nunca mejor dicho, en estados unidos","As in almost everything, in matters of fitness our country also follows closely anything that moves, never better said, in the United States",JAVIER ESTRADA,0.72,0.8372093023255813,noticia,1,coronavirus,0.4393526613712311,0.9977829456329346,1,0.9977829456329346
416,2021-05-13,"la cartelera se renueva con peliculas que llegan a las salas. el 14 de mayo se estrenan ejercito de los muertos, lo nuevo de zack snyder. pero hay mas opciones para disfrutar del cine en pantalla grande, como valhalla rising, una cinta de aventuras con mads mikkelsen, y las comedias este cuerpo me...","The billboard is renewed with films that arrive in the halls.On May 14th the army of the dead are released, the new Zack Snyder. but there are more options to enjoy the cinema on big screen, like valhalla rising, an adventure tape with mads mikkelsen, and the comedies this body me...",GTRES,0.81,0.9418604651162792,noticia,1,coronavirus,0.4329507052898407,0.9964065551757812,1,0.9964065551757812
417,2021-12-05,"amistades peligrosas esta de vuelta. despues de varios años de distanciamiento e incluso reproches, cristina del valle y alberto comesaña anuncian su esperado regreso a la industria de la musica. el duo presenta 'alto el fuego', el single que abrira un nuevo disco con el que buscan ...","Dangerous friendships is back. After several years of distance and even reproaches, Christina of the valley and alberto comesaña announce their expected return to the music industry. the duo presents 'stop the fire', the single that will open a new album with which they are looking for ...",EM,0.76,0.8837209302325582,noticia,1,music,0.945911169052124,0.9975622892379761,1,0.9975622892379761
418,2021-12-05,cultura el 22 de julio en el real club nautico de castellon,culture on July 22 at the royal castellon nautical club,VIRGINIA GMEZ,0.74,0.8604651162790697,noticia,1,music,0.5910553336143494,0.9919553995132446,1,0.9919553995132446
419,2021-12-05,este sera uno de los diez conciertos del som y uno de los cinco conciertos que el cantante ha previsto en lsureducida gira adaptada a la pandemia,this will be one of the ten concerts of the som and one of the five concerts that the singer has previewed in lsuredida tour adapted to the pandemic,LOC,0.8,0.930232558139535,noticia,1,music,0.9544512629508972,0.9964706897735596,1,0.9964706897735596
420,2021-12-05,"no habra actuaciones en la pradera, pero si en conde duque, matadero y en el auditorio del parque forestal de entrevias","there will be no performances in the prairie, but if in Count Duke, slaughterhouse and in the auditorium of the forest park of entrevias",EFE,0.81,0.9418604651162792,noticia,1,music,0.5981616377830505,0.921120285987854,-1,-0.921120285987854
421,2021-12-05,"musica tampoco ibañez, creador de mortadelo y filemon","music neither was it, creator of mortadelo and filemon",VANESSA GRAELL,0.72,0.8372093023255813,noticia,1,music,0.8380313515663147,0.9994543194770813,-1,-0.9994543194770813
422,2021-12-05,"a pesar del apoyo de numerosos musicos, encabezados por julio iglesias, raphael y alejandro sanz, al mayor compositor vivo de españa el reconocimiento ha sido finalmente para marina abramovic.","Despite the support of numerous musicians, led by July churches, raphael and alejandro sanz, the greatest living composer of Spain the recognition has finally been for marina aramovic.",BAZAR,0.79,0.9186046511627908,noticia,1,music,0.9346383810043335,0.8784921765327454,1,0.8784921765327454
423,2021-12-05,dua lipa recibio los premios a mejor artista femenina y mejor album en los galardones de la musica britanica,dua lipa received the awards for best female artist and best album in the awards of British music,MARISA DEL BOSQUE,0.73,0.8488372093023255,foto,0,music,0.9829661846160889,0.9989820122718811,1,0.9989820122718811
424,2021-12-05,el coliseo barcelones presenta una ambiciosa temporada para celebrar su 175 aniversario con conciertos de grandes estrellas pero tambien artistas plasticos y escritores,The Barcelona Coliseum presents an ambitious season to celebrate its 175th anniversary with concerts of great stars but also plastic artists and writers,MARA VAQUERO,0.7,0.813953488372093,noticia,1,music,0.9713510274887085,0.9996845722198486,1,0.9996845722198486
425,2021-11-05,"una seleccion de los mejores descuentos y ofertas de amazon en moda, belleza, tecnologia, deporte, hogar, ocio...","a selection of the best discounts and offers of Amazon in fashion, beauty, technology, sport, home, leisure...",MARISA DEL BOSQUE,0.7,0.813953488372093,noticia,1,coronavirus,0.5260190367698669,0.9996345639228821,1,0.9996345639228821
426,2021-11-05,"dua lipa y taylor swift han sido las dos grandes protagonistas de los premios brit 2021, unos galardones que, por fin, se han celebrado de forma presencial y que nos han devuelto el glamour y el espectaculo que tanto echabamos de menos en las alfombras rojas. esta, en concreto, marcada por el...","dua lipa and taylor swift have been the two great protagonists of the brit 2021 awards, some awards that, at last, have been celebrated face-to-face and that have returned to us the glamour and show that we missed so much on the red carpets. this, in particular, marked by the...",PABLO PARDO,0.76,0.8837209302325582,noticia,1,music,0.3982700705528259,0.9960397481918335,1,0.9960397481918335
427,2021-11-05,"el recinto ferial celebra el cuarto centenario de san isidro en un evento acotado, seguro y lleno de actividades","the fairground celebrates the fourth centennial of San isidro in a limited, safe and full of activities",VANESSA GRAELL,0.74,0.8604651162790697,noticia,1,coronavirus,0.41887208819389343,0.9994094967842102,1,0.9994094967842102
428,2021-11-05,"27 años despues del suicidio del hombre que popularizo el grunge, el fbi ha abierto los archivos del caso, que consisten en tres cartas","27 years after the suicide of the man who popularized the grunge, the FBI has opened the case files, consisting of three letters",SILVIA MORENO,0.74,0.8604651162790697,noticia,1,music,0.6228058338165283,0.9924779534339905,1,0.9924779534339905
429,2021-11-05,"la prohibida protagoniza un delirante filme de serie b que ha sido la sensacion del festival de cine de autor d'a de barcelona. icono de la comunidad lgtbi, ya prepara un nuevo disco de 'italodance'","the forbidden starring a delirious film series b that has been the sensation of the film festival of author d'a de barcelona. icon of the lgtbi community, already prepares a new album of 'italodance'",LUIGI BENEDICTO BORGES,0.84,0.9767441860465116,noticia,1,coronavirus,0.4259563684463501,0.9973776340484619,1,0.9973776340484619
430,2021-11-05,"juan jose tellez. algeciras, 1958. el escritor y periodista ha publicado el libro de poemas 'los amores sucios' (aguilar), con el que busca 'emocionar, abrumar, entretener y zarandear' en tiempos de pandemia de coronavirus y... de estupidez.","juan jose tellez. algeciras, 1958. the writer and journalist has published the book of poems 'dirty loves' (aguilar), with which he seeks to 'emotionate, overwhelm, entertain and squirm' in times of coronavirus pandemic and... stupidity.",CONSUELO FONT,0.7,0.813953488372093,noticia,1,coronavirus,0.985679566860199,0.9233306050300598,-1,-0.9233306050300598
431,2021-10-05,desde que bob dylan se deshiciera de varios tarjetones blancos con palabras y frases de su cancion subterranea homesick blues delante de la camara de d,Since bob dylan got rid of several white cards with words and phrases from his underground song homesick blues in front of the camera d,DARO PRIETO,0.74,0.8604651162790697,noticia,1,music,0.925807774066925,0.6005526781082153,-1,-0.6005526781082153
432,2021-10-05,"jesus aguirre, el controvertido segundo marido de cayetana de alba, murio en el palacio de liria el 11 de mayo de 2001 con la unica compañia de un mayordomo a consecuencia del cancer de laringe que le habian detectado ese mismo año y no pudo superar.","jesus aguirre, the controversial second husband of cayetana de alba, died in the palace of lily on 11 May 2001 with the only company of a butler as a result of the cancer of the larynx that had detected him that same year and could not overcome.",ISABEL MUNERA,0.7,0.813953488372093,noticia,1,music,0.43305811285972595,0.9979898929595947,-1,-0.9979898929595947
433,2021-10-05,"los international opera awards 2019, celebrados este lunes tras ser pospuestos por la pandemia, reconocen la labor del coliseo madrileño.","the international opera awards 2019, held this Monday after being postponed by the pandemic, recognize the work of the Madrid coliseum.",DARO PRIETO,0.77,0.8953488372093024,noticia,1,music,0.9801743626594543,0.9950354695320129,1,0.9950354695320129
434,2021-10-05,la compañia italiana mulino ad arte ha llevado hasta las tablas la conciencia medioambiental,the Italian company mulino ad arte has carried to the tables the environmental consciousness,CONSUELO FONT,0.7,0.813953488372093,noticia,1,coronavirus,0.42199841141700745,0.9948620200157166,1,0.9948620200157166
435,2021-09-05,el cantante español ofrecera en junio un concierto en el auditorio nacional de madrid a beneficio de cruz roja y actuara en el festival starlite.,the Spanish singer will offer in June a concert in the national auditorium of madrid for the benefit of red cross and will perform in the starlite festival.,EL MUNDO,0.73,0.8488372093023255,noticia,1,music,0.9714360237121582,0.9979698657989502,1,0.9979698657989502
436,2021-09-05,"contaba el fallecido ex jefe de la casa real, sabino fernandez campo, que uno de los grandes secretos de la reina sofia eran sus escapadas a la india en las que se desplazaba en cochambrosos trenes repletos de parias, la clase mas desfavorecida. solia viajar en compañia de su hermana irene, quien...","told the late ex-chief of the royal house, saber fernandez camp, that one of the great secrets of the sofia queen were her escapes to the indian on which she was traveling in cochambros trains full of pariahs, the most disadvantaged class. I used to travel in company of her sister irene, who...",BEATRIZ ROS,0.7,0.813953488372093,noticia,1,coronavirus,0.5366846919059753,0.9380196332931519,1,0.9380196332931519
437,2021-09-05,"españa ya no esta bajo el estado de alarma vigente desde octubre, y son muchos los ciudadanos que anoche decidieron festejarlo echandose a la calle.","Spain is no longer under the current state of alarm since October, and there are many citizens who decided last night to celebrate by taking to the streets.",MARTN MUCHA,0.86,1.0,noticia,1,music,0.6582028865814209,0.9885504245758057,1,0.9885504245758057
438,2021-09-05,el presidente frances aplaude el 'aliento democratico' de la conferencia sobre el futuro de la union europea,French president applauds the 'democratic encouragement' of the conference on the future of European union,PACO REGO,0.74,0.8604651162790697,noticia,1,coronavirus,0.4622544050216675,0.9985291957855225,1,0.9985291957855225
439,2021-09-05,"a traves del descubrimiento musical y teatral les enseña disciplina, compromiso, constancia, pero, sobre todo, les da la oportunidad creer en ellos mismos y soñar.","through musical and theatrical discovery he teaches them discipline, commitment, constancy, but, above all, gives them the opportunity to believe in themselves and dream.",JOSEAN IZARRA,0.7,0.813953488372093,noticia,1,music,0.9906656742095947,0.9996930956840515,1,0.9996930956840515
440,2021-09-05,innovacion el primer humanoide que participa en unas elecciones,innovation the first humanoid to participate in an election,JAVIER ESTRADA,0.7,0.813953488372093,noticia,1,elections,0.9883214235305786,0.9981129169464111,1,0.9981129169464111
441,2021-09-05,"las tres visitas a españa de la humanoide traida desde hong kong para contar la victoria de ayuso, a la que llamo guapa. llego en dos maletas, sabe pintar y tiene hasta pasaporte","the three visits to Spain of the humanoid brought from hong kong to tell the victory of help, which I call beautiful. I arrive in two suitcases, he can paint and he has even passport",BAZAR,0.8,0.930232558139535,noticia,1,elections,0.34651505947113037,0.9975245594978333,1,0.9975245594978333
442,2021-09-05,el lider de eh bildu recuerda el acuerdo suscrito en mayo de 2020 con el presidente socialista tras su reeleccion como lider del soberanismo vasco,the leader of eh bildu remembers the agreement signed in May 2020 with the socialist president after his re-election as leader of the Basque sovereignty,ESTHER MUCIENTES | SANTIAGO SAIZ | ANA CARRASCO,0.7,0.813953488372093,noticia,1,elections,0.8580695390701294,0.9875605702400208,1,0.9875605702400208
443,2021-09-05,"frances mcdormand protagoniza nomadland, una road movie ganadora de tres oscar (mejor pelicula, direccion y actriz) y disponible en disney+. analizamos por que es uno de los mejores largometrajes que han podido verse en cines en el ultimo año","frances mcdormand starring nomadland, a three oscar winning road movie (best film, direction and actress) and available in disney+. we analyze why it is one of the best feature films that have been seen in cinemas in the last year",ISABEL MUOZ,0.7,0.813953488372093,noticia,1,coronavirus,0.4930827021598816,0.9998250007629395,1,0.9998250007629395
444,2021-08-05,"seleccionamos los mejores descuentos y las ofertas de amazon en todas sus categorias: moda, belleza, tecnologia, deporte, hogar, ocio...","We select the best discounts and offers of Amazon in all its categories: fashion, beauty, technology, sport, home, leisure...",CHEMA RODRGUEZ,0.7,0.813953488372093,noticia,1,coronavirus,0.5882149338722229,0.9984623789787292,1,0.9984623789787292
445,2021-08-05,el final del estado de alarma contra el coronavirus permite desde este domingo la libertad de movimientos por toda españa,the end of the state of alarm against the coronavirus allows from this Sunday the freedom of movement throughout Spain,PABLO PARDO,0.7,0.813953488372093,noticia,1,coronavirus,0.9902644157409668,0.9955430030822754,1,0.9955430030822754
446,2021-08-05,"organizada por la cervecera estrella galicia en homenaje a las personas que viven por y para el camino, consta de siete murales de gran formato que cubren las ultimas etapas del camino frances.","organized by the galicia star brewer in homage to the people who live by and for the road, it consists of seven large-format murals covering the last stages of the French road.",BEATRIZ MIRANDA,0.7,0.813953488372093,noticia,1,coronavirus,0.6071784496307373,0.9931670427322388,1,0.9931670427322388
447,2021-08-05,retrato el genio de la radio que se resiste a envejecer,portrait the genius of the radio that resists aging,EFE,0.73,0.8488372093023255,noticia,1,music,0.6661866903305054,0.9988856911659241,1,0.9988856911659241
448,2021-08-05,encuentro con jesus quintero en su refugio andaluz mientras prepara su propia fundacion,encounter with jesus quintero in his Andalusian refuge while preparing his own foundation,INMA LIDN,0.7,0.813953488372093,noticia,1,coronavirus,0.3633648455142975,0.9090485572814941,1,0.9090485572814941
449,2021-08-05,"las dos mujeres del gigante despues de la sentencia por homicidio del policia que le mato. las palabras de gianna, la pequeña, fueron citadas hasta por el presidente biden","the two women of the giant after the sentence for murder of the cop who killed him. the words of gianna, the little one, were quoted even by the president biden",E D,0.83,0.9651162790697674,noticia,1,coronavirus,0.46539220213890076,0.6196356415748596,1,0.6196356415748596
